order_id,customer_id,employee_id,shipper_id,region_id,order_date,ship_date,promised_date,delivered_date,order_status,sales_channel
6635,1007,,5,2,2023-04-21,,2023-04-27,,Pending,Web
6636,84,,4,8,2023-10-30,2023-10-30,2023-11-05,2023-11-06,Completed,Web
6637,2202,22,1,7,2025-09-30,2025-09-30,2025-10-05,2025-10-05,Completed,Sales Rep
6638,2978,,5,8,2023-11-10,2023-11-12,2023-11-16,2023-11-16,Completed,Mobile App
6639,1322,,3,6,2025-06-03,2025-06-05,2025-06-09,2025-06-08,Completed,Web
6640,1353,,1,4,2024-07-30,2024-08-01,2024-08-01,2024-08-02,Completed,Web
6641,497,,2,8,2025-03-02,2025-03-02,2025-03-05,2025-03-05,Completed,Web
6642,406,,4,5,2025-01-22,,2025-01-28,,Pending,Web
6643,210,,5,7,2022-03-19,2022-03-19,2022-03-21,,Pending,Mobile App
6644,2639,,1,3,2023-12-22,2023-12-22,2023-12-26,2023-12-28,Completed,Marketplace
6645,1146,,2,6,2024-12-21,2024-12-22,2024-12-23,2024-12-23,Completed,Web
6646,775,,5,1,2025-11-05,2025-11-06,2025-11-07,2025-11-06,Completed,Web
6647,1173,,5,7,2022-11-15,2022-11-16,2022-11-20,2022-11-20,Completed,Mobile App
6648,621,,4,5,2025-11-06,,2025-11-09,,Cancelled,Web
6649,359,,5,8,2023-09-06,2023-09-06,2023-09-08,2023-09-08,Completed,Web
6650,1039,,5,5,2023-10-15,2023-10-17,2023-10-21,2023-10-21,Completed,Web
6651,146,,1,1,2025-12-15,2025-12-16,2025-12-18,,Pending,Web
6652,496,,5,1,2025-10-04,2025-10-06,2025-10-06,2025-10-07,Completed,Mobile App
6653,2073,,5,7,2023-09-13,2023-09-15,2023-09-19,2023-09-19,Completed,Mobile App
6654,706,5,1,8,2024-07-12,,2024-07-17,,Pending,Sales Rep
6655,1741,,3,6,2023-12-21,2023-12-21,2023-12-26,2023-12-26,Completed,Marketplace
6656,1073,,2,5,2025-07-04,2025-07-05,2025-07-07,2025-07-07,Completed,Marketplace
6657,382,,1,7,2024-06-02,2024-06-04,2024-06-04,2024-06-05,Completed,Web
6658,138,,2,7,2025-01-14,2025-01-16,2025-01-19,2025-01-18,Completed,Marketplace
6659,1385,,4,6,2024-10-09,2024-10-11,2024-10-14,,Pending,Web
6660,2718,,5,7,2022-06-16,2022-06-16,2022-06-20,2022-06-21,Completed,Web
6661,221,,5,3,2022-12-26,2022-12-26,2022-12-28,2022-12-28,Completed,Web
6662,2307,,2,7,2024-02-09,2024-02-10,2024-02-12,2024-02-12,Completed,Mobile App
6663,2594,,4,6,2024-05-11,2024-05-12,2024-05-16,,Pending,Web
6664,2644,,5,8,2022-03-12,2022-03-14,2022-03-17,2022-03-17,Completed,Web
6665,1900,28,3,2,2024-12-05,2024-12-07,2024-12-08,,Pending,Sales Rep
6666,2687,,3,6,2023-09-13,2023-09-14,2023-09-15,2023-09-15,Completed,Mobile App
6667,1378,,3,2,2022-05-14,2022-05-16,2022-05-17,2022-05-17,Completed,Mobile App
6668,697,,3,2,2023-08-22,2023-08-23,2023-08-25,2023-08-25,Completed,Web
6669,2512,,2,5,2022-10-16,2022-10-17,2022-10-18,,Pending,Mobile App
6670,2574,,5,4,2022-07-30,2022-07-30,2022-08-03,2022-08-03,Completed,Web
6671,1572,,2,4,2022-03-11,2022-03-12,2022-03-14,2022-03-14,Completed,Web
6672,76,,3,3,2025-10-23,2025-10-24,2025-10-28,2025-10-29,Completed,Marketplace
6673,1065,,1,1,2024-08-14,2024-08-15,2024-08-18,,Pending,Marketplace
6674,1098,,3,3,2024-04-04,2024-04-05,2024-04-07,2024-04-07,Completed,Web
6675,150,,5,1,2025-06-26,2025-06-27,2025-06-30,2025-07-01,Completed,Marketplace
6676,2588,,2,7,2025-07-23,,2025-07-27,,Pending,Web
6677,2413,,2,1,2022-03-22,2022-03-22,2022-03-27,2022-03-27,Completed,Web
6678,643,,5,7,2022-01-28,2022-01-29,2022-01-30,2022-01-30,Completed,Marketplace
6679,1978,,1,1,2024-12-18,2024-12-19,2024-12-22,2024-12-22,Completed,Web
6680,98,,5,1,2022-12-07,2022-12-07,2022-12-09,2022-12-09,Completed,Marketplace
6681,2076,,1,8,2023-05-09,2023-05-09,2023-05-15,2023-05-15,Completed,Mobile App
6682,577,,5,4,2022-01-13,2022-01-13,2022-01-19,2022-01-19,Completed,Web
6683,322,,1,2,2024-12-25,,2024-12-29,,Pending,Web
6684,2844,,3,4,2024-09-28,2024-09-30,2024-10-04,2024-10-05,Completed,Web
6685,1163,7,4,8,2022-11-12,2022-11-12,2022-11-14,2022-11-15,Completed,Sales Rep
6686,1683,,2,3,2024-11-10,2024-11-11,2024-11-16,2024-11-16,Completed,Web
6687,2380,,3,2,2023-11-23,2023-11-23,2023-11-27,2023-11-29,Completed,Mobile App
6688,2316,,3,1,2024-01-23,2024-01-25,2024-01-27,2024-01-27,Completed,Marketplace
6689,718,,5,4,2025-10-15,2025-10-16,2025-10-21,2025-10-22,Completed,Mobile App
6690,2006,27,5,4,2023-08-31,2023-08-31,2023-09-05,2023-09-07,Completed,Sales Rep
6691,531,16,5,7,2022-07-26,,2022-08-01,,Pending,Sales Rep
6692,2756,,5,7,2025-12-11,2025-12-12,2025-12-17,2025-12-18,Completed,Marketplace
6693,1411,,4,2,2024-07-29,2024-07-30,2024-08-02,2024-08-02,Completed,Marketplace
6694,1066,,3,5,2025-09-16,2025-09-18,2025-09-20,2025-09-21,Completed,Mobile App
6695,2768,,4,2,2022-09-03,2022-09-03,2022-09-08,2022-09-10,Completed,Web
6696,840,,3,7,2025-03-03,,2025-03-07,,Pending,Mobile App
6697,1054,,1,7,2024-05-09,2024-05-11,2024-05-13,2024-05-13,Completed,Web
6698,1537,,1,6,2022-11-25,2022-11-26,2022-11-28,,Pending,Mobile App
6699,2891,,3,1,2025-11-25,2025-11-27,2025-11-27,2025-11-27,Completed,Web
6700,1803,13,1,1,2023-03-04,2023-03-04,2023-03-07,2023-03-07,Completed,Sales Rep
6701,1630,,2,5,2024-06-18,2024-06-20,2024-06-21,2024-06-23,Completed,Web
6702,800,,1,7,2024-03-25,2024-03-27,2024-03-31,2024-03-31,Completed,Web
6703,67,,3,7,2023-04-17,2023-04-18,2023-04-21,,Pending,Web
6704,397,4,3,6,2024-04-09,2024-04-09,2024-04-13,2024-04-13,Completed,Sales Rep
6705,1367,,3,3,2025-12-24,2025-12-24,2025-12-28,2025-12-29,Completed,Mobile App
6706,561,,5,8,2024-11-08,2024-11-09,2024-11-13,2024-11-13,Completed,Web
6707,1488,,2,2,2024-10-14,2024-10-14,2024-10-16,2024-10-17,Completed,Marketplace
6708,1514,,3,1,2022-04-04,2022-04-05,2022-04-08,2022-04-08,Completed,Mobile App
6709,1992,,4,6,2023-04-19,2023-04-19,2023-04-23,2023-04-24,Completed,Mobile App
6710,1147,,2,5,2025-03-10,2025-03-10,2025-03-12,2025-03-13,Completed,Web
6711,1855,,4,2,2022-07-10,2022-07-12,2022-07-16,,Pending,Web
6712,2399,,1,2,2022-11-09,2022-11-09,2022-11-14,2022-11-16,Completed,Mobile App
6713,2760,21,1,1,2024-12-12,2024-12-12,2024-12-15,2024-12-14,Completed,Sales Rep
6714,2601,,5,5,2023-07-12,2023-07-14,2023-07-14,,Pending,Web
6715,2862,,4,2,2023-12-17,2023-12-17,2023-12-19,2023-12-19,Completed,Mobile App
6716,2553,,2,7,2025-03-26,2025-03-27,2025-03-29,2025-03-30,Completed,Web
6717,1212,,3,1,2023-11-18,2023-11-18,2023-11-23,2023-11-23,Completed,Mobile App
6718,1205,12,2,4,2024-07-10,2024-07-10,2024-07-16,2024-07-16,Completed,Sales Rep
6719,1915,,1,3,2023-10-09,2023-10-09,2023-10-13,2023-10-14,Completed,Mobile App
6720,116,,5,3,2023-07-13,2023-07-14,2023-07-19,,Pending,Mobile App
6721,1675,,4,7,2024-06-19,2024-06-20,2024-06-24,2024-06-24,Completed,Web
6722,1542,,2,4,2023-09-13,2023-09-14,2023-09-16,2023-09-16,Completed,Mobile App
6723,205,10,5,2,2025-07-29,2025-07-31,2025-08-02,2025-08-03,Completed,Sales Rep
6724,2272,,2,1,2025-04-03,2025-04-04,2025-04-08,2025-04-11,Completed,Web
6725,1013,,4,4,2023-09-18,2023-09-18,2023-09-21,2023-09-22,Completed,Marketplace
6726,1311,,2,7,2022-01-07,2022-01-07,2022-01-09,2022-01-10,Completed,Web
6727,2950,,2,2,2024-01-19,2024-01-19,2024-01-25,2024-01-26,Completed,Web
6728,1557,,3,8,2023-02-18,,2023-02-24,,Cancelled,Web
6729,2086,,3,3,2025-01-29,2025-01-29,2025-01-31,2025-02-02,Completed,Mobile App
6730,137,,4,8,2025-03-22,2025-03-22,2025-03-24,2025-03-25,Completed,Marketplace
6731,517,,4,3,2023-08-08,2023-08-09,2023-08-11,,Pending,Web
6732,396,,2,5,2022-11-10,2022-11-10,2022-11-16,2022-11-16,Completed,Web
6733,775,,5,1,2025-04-05,2025-04-07,2025-04-10,2025-04-09,Completed,Mobile App
6734,2619,,4,8,2022-03-19,2022-03-19,2022-03-25,2022-03-25,Completed,Web
6735,2291,20,1,1,2023-06-11,2023-06-12,2023-06-13,2023-06-13,Completed,Sales Rep
6736,2352,,2,5,2025-03-12,2025-03-12,2025-03-14,2025-03-15,Completed,Web
6737,654,,4,2,2023-04-03,2023-04-05,2023-04-05,2023-04-05,Completed,Web
6738,18,7,3,3,2023-06-10,2023-06-12,2023-06-13,2023-06-13,Completed,Sales Rep
6739,2782,,2,7,2025-11-01,2025-11-02,2025-11-03,2025-11-03,Completed,Web
6740,1353,,5,4,2025-02-09,2025-02-11,2025-02-12,2025-02-12,Completed,Mobile App
6741,1807,16,2,6,2024-04-29,2024-04-30,2024-05-01,,Pending,Sales Rep
6742,2100,,5,7,2024-12-08,,2024-12-14,,Pending,Web
6743,2428,,4,3,2024-10-13,2024-10-14,2024-10-15,2024-10-15,Completed,Marketplace
6744,826,,1,7,2023-09-02,2023-09-03,2023-09-04,2023-09-04,Completed,Marketplace
6745,767,,2,7,2022-12-21,2022-12-23,2022-12-25,2022-12-25,Completed,Marketplace
6746,192,,2,5,2025-02-24,2025-02-24,2025-02-28,2025-02-28,Completed,Web
6747,180,,5,7,2025-11-17,2025-11-17,2025-11-20,2025-11-21,Completed,Web
6748,1067,,5,4,2023-02-03,2023-02-04,2023-02-06,,Pending,Web
6749,1923,1,4,7,2022-04-14,2022-04-14,2022-04-18,2022-04-19,Completed,Sales Rep
6750,1601,,5,6,2024-06-03,2024-06-05,2024-06-09,2024-06-09,Completed,Mobile App
6751,1043,,4,3,2024-08-23,2024-08-25,2024-08-25,2024-08-24,Completed,Mobile App
6752,2186,,2,5,2024-01-01,2024-01-02,2024-01-05,2024-01-05,Completed,Marketplace
6753,1945,,4,7,2025-06-06,,2025-06-08,,Pending,Web
6754,1554,,3,7,2022-06-17,,2022-06-21,,Pending,Marketplace
6755,2489,,1,1,2025-10-02,2025-10-04,2025-10-06,2025-10-05,Completed,Mobile App
6756,59,,2,3,2022-05-24,2022-05-25,2022-05-26,,Pending,Web
6757,1041,,5,2,2022-11-09,2022-11-10,2022-11-11,2022-11-11,Completed,Marketplace
6758,1390,,5,3,2022-08-19,2022-08-19,2022-08-25,2022-08-25,Completed,Mobile App
6759,1,,2,5,2023-08-03,2023-08-04,2023-08-07,2023-08-07,Completed,Mobile App
6760,563,,5,1,2022-09-03,2022-09-05,2022-09-06,2022-09-05,Completed,Web
6761,333,,5,6,2025-07-30,2025-08-01,2025-08-02,2025-08-04,Completed,Web
6762,1336,,1,2,2023-11-05,2023-11-05,2023-11-10,2023-11-11,Completed,Web
6763,2869,,5,2,2025-07-04,2025-07-04,2025-07-06,2025-07-05,Completed,Mobile App
6764,2573,,3,7,2022-10-10,2022-10-12,2022-10-15,2022-10-15,Completed,Mobile App
6765,599,,1,8,2023-11-14,2023-11-16,2023-11-20,,Pending,Web
6766,2573,,2,7,2025-01-08,,2025-01-14,,Cancelled,Mobile App
6767,1660,,5,4,2024-03-07,2024-03-08,2024-03-12,,Pending,Web
6768,1983,,5,6,2024-10-20,2024-10-21,2024-10-22,2024-10-22,Completed,Marketplace
6769,3,,3,4,2024-03-25,2024-03-27,2024-03-31,2024-03-30,Completed,Mobile App
6770,534,,2,2,2022-10-10,2022-10-12,2022-10-15,,Pending,Web
6771,450,,4,3,2025-06-04,,2025-06-07,,Pending,Web
6772,1306,,1,8,2025-11-28,2025-11-29,2025-11-30,2025-11-29,Completed,Mobile App
6773,328,,4,8,2022-02-04,,2022-02-09,,Cancelled,Web
6774,2539,,3,2,2022-10-19,2022-10-19,2022-10-22,2022-10-22,Completed,Mobile App
6775,2015,,4,1,2023-12-15,2023-12-15,2023-12-21,2023-12-21,Completed,Mobile App
6776,946,,2,2,2024-12-09,2024-12-11,2024-12-15,2024-12-16,Completed,Marketplace
6777,1401,,1,7,2024-04-03,,2024-04-08,,Pending,Marketplace
6778,2942,,3,7,2025-10-21,2025-10-23,2025-10-23,2025-10-26,Completed,Marketplace
6779,40,21,1,3,2023-11-10,2023-11-11,2023-11-12,2023-11-12,Completed,Sales Rep
6780,2329,,5,2,2024-05-23,2024-05-24,2024-05-28,2024-05-29,Completed,Web
6781,1671,,5,7,2024-08-25,2024-08-27,2024-08-27,2024-08-28,Completed,Web
6782,2606,19,1,4,2024-07-05,,2024-07-11,,Pending,Sales Rep
6783,344,,1,7,2025-05-24,2025-05-26,2025-05-29,2025-05-29,Completed,Web
6784,860,,3,2,2025-01-24,2025-01-25,2025-01-30,2025-01-30,Completed,Mobile App
6785,981,,1,7,2024-02-02,2024-02-03,2024-02-08,,Pending,Web
6786,903,,5,7,2024-08-11,,2024-08-17,,Pending,Web
6787,719,,3,5,2025-12-16,2025-12-18,2025-12-19,2025-12-20,Completed,Marketplace
6788,32,,2,5,2022-03-15,2022-03-15,2022-03-20,,Pending,Mobile App
6789,851,,4,5,2022-04-21,2022-04-22,2022-04-25,2022-04-24,Completed,Marketplace
6790,1250,,3,2,2024-12-22,,2024-12-25,,Pending,Mobile App
6791,836,,4,7,2022-12-19,2022-12-21,2022-12-23,2022-12-23,Completed,Mobile App
6792,2597,,4,2,2025-11-29,,2025-12-01,,Pending,Mobile App
6793,261,,4,8,2022-11-28,2022-11-28,2022-12-01,2022-12-01,Completed,Web
6794,91,,2,3,2023-08-24,,2023-08-27,,Pending,Mobile App
6795,2780,,4,2,2025-03-03,,2025-03-08,,Pending,Mobile App
6796,725,,3,5,2023-07-15,2023-07-17,2023-07-19,2023-07-19,Completed,Web
6797,2356,,5,7,2022-06-16,2022-06-17,2022-06-19,2022-06-19,Completed,Mobile App
6798,1994,6,4,1,2023-02-25,,2023-02-27,,Cancelled,Sales Rep
6799,2037,,2,3,2025-08-01,2025-08-02,2025-08-04,2025-08-04,Completed,Web
6800,1744,,3,3,2024-12-05,2024-12-07,2024-12-10,2024-12-10,Completed,Web
6801,1795,,4,4,2025-04-01,2025-04-01,2025-04-07,2025-04-08,Completed,Mobile App
6802,1127,,2,7,2024-11-25,2024-11-25,2024-11-28,2024-11-29,Completed,Mobile App
6803,1410,,2,4,2022-12-05,2022-12-07,2022-12-07,2022-12-06,Completed,Web
6804,2801,,4,4,2024-10-26,2024-10-26,2024-10-31,2024-10-31,Completed,Marketplace
6805,2285,,1,8,2023-11-27,,2023-12-02,,Cancelled,Web
6806,1831,,1,1,2023-01-07,2023-01-08,2023-01-12,2023-01-13,Completed,Web
6807,2354,,3,7,2025-03-12,2025-03-13,2025-03-14,2025-03-14,Completed,Mobile App
6808,2777,,3,8,2025-12-23,,2025-12-27,,Pending,Mobile App
6809,1553,,3,7,2025-08-12,2025-08-14,2025-08-18,2025-08-20,Completed,Mobile App
6810,1383,,5,7,2025-01-31,2025-02-01,2025-02-03,,Pending,Mobile App
6811,851,,5,5,2023-12-10,2023-12-10,2023-12-15,,Pending,Marketplace
6812,216,,5,6,2025-01-17,2025-01-19,2025-01-22,2025-01-22,Completed,Marketplace
6813,482,,3,5,2024-06-01,2024-06-01,2024-06-04,2024-06-06,Completed,Mobile App
6814,2561,,1,1,2024-07-27,2024-07-28,2024-07-31,2024-07-31,Completed,Web
6815,603,,3,3,2022-06-07,2022-06-08,2022-06-10,2022-06-10,Completed,Mobile App
6816,2815,,3,2,2024-06-03,,2024-06-05,,Cancelled,Web
6817,1074,,1,7,2022-09-08,2022-09-08,2022-09-14,2022-09-14,Completed,Web
6818,2374,,1,1,2025-11-09,2025-11-11,2025-11-12,2025-11-11,Completed,Web
6819,2643,20,2,7,2025-11-29,2025-11-30,2025-12-04,2025-12-04,Completed,Sales Rep
6820,2541,,3,8,2023-01-13,2023-01-15,2023-01-18,2023-01-19,Completed,Web
6821,705,,2,4,2024-12-07,2024-12-09,2024-12-11,2024-12-12,Completed,Web
6822,1237,27,5,8,2025-04-27,2025-04-29,2025-05-02,2025-05-02,Completed,Sales Rep
6823,2986,,5,8,2022-08-23,2022-08-23,2022-08-26,2022-08-26,Completed,Web
6824,247,,2,5,2022-06-27,2022-06-27,2022-07-02,2022-07-03,Completed,Mobile App
6825,938,14,2,6,2025-10-09,2025-10-11,2025-10-13,2025-10-15,Completed,Sales Rep
6826,980,,2,6,2023-12-25,2023-12-27,2023-12-29,2023-12-29,Completed,Web
6827,2884,,1,5,2024-12-31,2025-01-02,2025-01-04,,Pending,Web
6828,2305,,4,7,2025-01-09,2025-01-10,2025-01-15,,Pending,Mobile App
6829,2444,,1,1,2022-09-12,2022-09-12,2022-09-15,2022-09-15,Completed,Web
6830,2725,,3,8,2022-10-21,2022-10-21,2022-10-23,2022-10-23,Completed,Web
6831,2393,,2,3,2024-07-06,,2024-07-11,,Pending,Web
6832,1127,,3,7,2024-01-25,2024-01-27,2024-01-27,2024-01-27,Completed,Mobile App
6833,2979,5,5,5,2022-12-10,2022-12-10,2022-12-12,2022-12-11,Completed,Sales Rep
6834,1779,,1,3,2024-06-14,2024-06-15,2024-06-18,,Pending,Mobile App
6835,907,15,3,4,2022-04-11,2022-04-13,2022-04-13,2022-04-13,Completed,Sales Rep
6836,2839,,3,1,2023-11-26,2023-11-26,2023-12-01,2023-12-01,Completed,Marketplace
6837,2598,,1,4,2023-06-26,2023-06-27,2023-07-01,2023-07-02,Completed,Mobile App
6838,2043,,5,1,2025-11-14,2025-11-15,2025-11-19,2025-11-19,Completed,Web
6839,2358,,2,6,2023-02-06,,2023-02-08,,Cancelled,Web
6840,1367,,4,3,2023-05-27,2023-05-27,2023-05-31,2023-05-31,Completed,Marketplace
6841,1040,,5,1,2022-10-05,,2022-10-08,,Pending,Mobile App
6842,1299,,4,2,2022-09-26,2022-09-27,2022-10-02,2022-10-02,Completed,Mobile App
6843,742,14,3,2,2025-11-22,2025-11-23,2025-11-26,2025-11-26,Completed,Sales Rep
6844,2622,,2,5,2022-12-06,2022-12-07,2022-12-11,2022-12-13,Completed,Web
6845,343,,4,2,2025-09-26,,2025-10-02,,Pending,Web
6846,843,,3,3,2025-10-08,2025-10-10,2025-10-10,2025-10-12,Completed,Web
6847,2264,,3,5,2025-06-02,2025-06-03,2025-06-08,2025-06-08,Completed,Mobile App
6848,1078,,3,1,2023-01-29,,2023-02-02,,Cancelled,Marketplace
6849,678,,1,7,2024-01-05,2024-01-06,2024-01-07,2024-01-07,Completed,Web
6850,215,,1,7,2023-11-13,,2023-11-17,,Cancelled,Mobile App
6851,1008,,1,3,2025-07-19,2025-07-19,2025-07-21,2025-07-21,Completed,Mobile App
6852,2104,7,1,7,2022-11-04,2022-11-06,2022-11-06,,Pending,Sales Rep
6853,1462,,5,5,2023-05-10,2023-05-10,2023-05-15,2023-05-14,Completed,Web
6854,1047,,4,1,2022-12-24,2022-12-24,2022-12-29,2022-12-29,Completed,Mobile App
6855,2125,,3,1,2025-06-05,2025-06-07,2025-06-09,2025-06-10,Completed,Web
6856,461,,1,6,2024-06-09,2024-06-10,2024-06-11,2024-06-11,Completed,Web
6857,1950,,3,4,2024-07-24,2024-07-24,2024-07-26,2024-07-26,Completed,Mobile App
6858,1191,3,4,8,2022-10-07,2022-10-09,2022-10-12,2022-10-12,Completed,Sales Rep
6859,2518,12,3,2,2024-04-10,2024-04-12,2024-04-14,2024-04-14,Completed,Sales Rep
6860,1357,,5,4,2022-12-09,2022-12-11,2022-12-11,2022-12-10,Completed,Mobile App
6861,2914,,5,2,2024-07-17,,2024-07-19,,Cancelled,Web
6862,1841,,4,1,2022-10-16,2022-10-17,2022-10-19,2022-10-19,Completed,Mobile App
6863,551,27,4,2,2024-07-31,2024-08-02,2024-08-04,2024-08-04,Completed,Sales Rep
6864,1664,,2,7,2022-10-14,2022-10-15,2022-10-16,,Pending,Mobile App
6865,1392,,1,7,2025-12-06,2025-12-07,2025-12-12,2025-12-14,Completed,Marketplace
6866,942,,5,5,2024-09-16,,2024-09-22,,Cancelled,Marketplace
6867,2317,,3,4,2024-07-23,2024-07-24,2024-07-29,2024-07-29,Completed,Marketplace
6868,2389,,1,3,2025-11-04,2025-11-06,2025-11-09,2025-11-09,Completed,Web
6869,1678,6,5,4,2024-04-01,2024-04-03,2024-04-06,2024-04-08,Completed,Sales Rep
6870,550,,4,1,2022-12-02,2022-12-04,2022-12-05,2022-12-04,Completed,Mobile App
6871,671,,1,6,2024-06-17,2024-06-18,2024-06-22,2024-06-23,Completed,Mobile App
6872,1403,,2,5,2023-09-16,2023-09-18,2023-09-18,2023-09-18,Completed,Mobile App
6873,2898,,5,8,2023-05-25,2023-05-25,2023-05-27,,Pending,Web
6874,1017,,3,1,2022-04-21,2022-04-23,2022-04-25,2022-04-25,Completed,Web
6875,157,,1,7,2024-12-06,2024-12-06,2024-12-12,2024-12-12,Completed,Marketplace
6876,1829,,4,8,2022-04-18,2022-04-20,2022-04-23,2022-04-24,Completed,Marketplace
6877,1994,,2,1,2023-08-29,2023-08-31,2023-09-04,2023-09-07,Completed,Web
6878,2992,,4,1,2022-02-01,2022-02-01,2022-02-03,2022-02-04,Completed,Marketplace
6879,1107,,5,6,2024-04-23,2024-04-25,2024-04-28,2024-04-28,Completed,Marketplace
6880,2205,24,4,5,2024-11-27,,2024-11-30,,Cancelled,Sales Rep
6881,1762,,5,3,2022-11-04,2022-11-05,2022-11-10,2022-11-11,Completed,Web
6882,1938,,5,3,2025-07-20,2025-07-21,2025-07-23,2025-07-23,Completed,Mobile App
6883,2357,,2,1,2024-04-09,2024-04-10,2024-04-13,2024-04-12,Completed,Marketplace
6884,2716,,3,4,2023-10-09,2023-10-11,2023-10-14,2023-10-15,Completed,Web
6885,1549,,3,4,2022-05-22,2022-05-23,2022-05-24,2022-05-24,Completed,Web
6886,2021,,4,1,2025-09-07,2025-09-07,2025-09-11,,Pending,Web
6887,2940,,4,6,2023-09-17,2023-09-19,2023-09-22,2023-09-22,Completed,Mobile App
6888,516,9,1,6,2024-11-12,2024-11-12,2024-11-17,2024-11-18,Completed,Sales Rep
6889,1945,,3,7,2023-09-22,2023-09-24,2023-09-25,2023-09-25,Completed,Web
6890,2628,,1,6,2023-05-06,2023-05-08,2023-05-09,2023-05-09,Completed,Web
6891,2689,,5,6,2023-11-03,2023-11-04,2023-11-08,,Pending,Web
6892,143,,2,7,2025-03-03,2025-03-04,2025-03-05,2025-03-05,Completed,Mobile App
6893,763,,5,2,2024-07-07,2024-07-08,2024-07-09,2024-07-10,Completed,Mobile App
6894,2041,,3,1,2023-08-14,2023-08-16,2023-08-16,2023-08-18,Completed,Mobile App
6895,1013,,4,4,2025-07-29,,2025-07-31,,Pending,Mobile App
6896,483,,4,6,2022-06-15,2022-06-16,2022-06-17,2022-06-17,Completed,Marketplace
6897,1545,19,4,7,2023-02-05,,2023-02-07,,Pending,Sales Rep
6898,2579,,5,1,2025-03-19,2025-03-21,2025-03-24,2025-03-24,Completed,Web
6899,374,,1,7,2025-11-04,2025-11-04,2025-11-08,2025-11-11,Completed,Mobile App
6900,2651,,1,3,2025-09-09,2025-09-09,2025-09-14,2025-09-14,Completed,Mobile App
6901,2394,,5,8,2024-11-21,2024-11-23,2024-11-25,2024-11-25,Completed,Web
6902,1692,,1,2,2022-01-15,2022-01-17,2022-01-17,2022-01-19,Completed,Web
6903,1215,,4,3,2023-07-09,2023-07-09,2023-07-13,2023-07-13,Completed,Marketplace
6904,1736,,5,7,2025-05-09,2025-05-10,2025-05-15,2025-05-14,Completed,Web
6905,1034,,2,3,2022-06-14,,2022-06-18,,Pending,Web
6906,1966,,4,4,2025-06-01,2025-06-01,2025-06-07,2025-06-07,Completed,Mobile App
6907,18,,1,3,2024-07-03,2024-07-04,2024-07-05,,Pending,Mobile App
6908,1908,,2,8,2023-03-23,2023-03-24,2023-03-28,2023-03-29,Completed,Web
6909,2416,,4,5,2022-03-12,2022-03-14,2022-03-14,2022-03-14,Completed,Web
6910,139,,3,6,2022-10-03,2022-10-04,2022-10-05,2022-10-06,Completed,Mobile App
6911,831,13,2,7,2022-03-10,2022-03-12,2022-03-15,2022-03-17,Completed,Sales Rep
6912,1029,,3,4,2025-07-28,2025-07-28,2025-07-31,2025-08-03,Completed,Web
6913,1353,,1,4,2023-08-21,2023-08-22,2023-08-23,2023-08-23,Completed,Marketplace
6914,2807,,2,4,2025-07-15,2025-07-17,2025-07-21,2025-07-23,Completed,Web
6915,2795,,5,1,2022-12-04,2022-12-06,2022-12-10,2022-12-12,Completed,Web
6916,660,12,2,3,2024-11-22,2024-11-22,2024-11-27,2024-11-27,Completed,Sales Rep
6917,2895,,4,2,2024-07-13,2024-07-14,2024-07-15,2024-07-15,Completed,Web
6918,493,,5,4,2022-02-06,,2022-02-09,,Pending,Mobile App
6919,1305,,1,5,2022-07-16,2022-07-17,2022-07-22,2022-07-22,Completed,Mobile App
6920,2117,,3,2,2022-03-28,2022-03-29,2022-04-02,2022-04-01,Completed,Marketplace
6921,1227,,1,8,2025-05-08,,2025-05-10,,Pending,Marketplace
6922,138,,2,7,2025-06-03,2025-06-05,2025-06-07,2025-06-07,Completed,Web
6923,581,,3,5,2024-01-09,2024-01-11,2024-01-11,2024-01-11,Completed,Web
6924,177,20,2,6,2022-12-23,2022-12-25,2022-12-28,2022-12-29,Completed,Sales Rep
6925,747,,4,7,2022-07-02,2022-07-03,2022-07-05,2022-07-07,Completed,Mobile App
6926,2971,,4,2,2024-01-17,2024-01-17,2024-01-23,2024-01-26,Completed,Mobile App
6927,1359,9,4,2,2023-10-01,2023-10-03,2023-10-04,,Pending,Sales Rep
6928,2071,18,2,6,2023-08-30,2023-09-01,2023-09-03,2023-09-03,Completed,Sales Rep
6929,631,,5,6,2024-08-03,2024-08-05,2024-08-07,,Pending,Web
6930,2922,13,3,6,2024-06-19,2024-06-20,2024-06-22,,Pending,Sales Rep
6931,1733,,1,2,2025-03-01,2025-03-03,2025-03-06,2025-03-06,Completed,Web
6932,2308,,5,7,2025-03-24,2025-03-24,2025-03-26,2025-03-26,Completed,Marketplace
6933,729,24,5,3,2024-11-16,2024-11-18,2024-11-22,2024-11-21,Completed,Sales Rep
6934,2003,,3,4,2023-03-24,2023-03-26,2023-03-29,,Pending,Marketplace
6935,2309,7,3,7,2025-09-30,,2025-10-02,,Pending,Sales Rep
6936,318,,1,8,2025-08-10,,2025-08-14,,Pending,Marketplace
6937,1986,,2,1,2025-12-26,2025-12-26,2025-12-29,2025-12-29,Completed,Web
6938,2138,,1,2,2024-06-11,2024-06-11,2024-06-13,,Pending,Mobile App
6939,1111,,4,7,2025-06-04,2025-06-04,2025-06-08,2025-06-09,Completed,Web
