payment_id,order_id,payment_method,payment_status,amount,payment_date
7360,7360,Invoice,Paid,184.04,2022-01-07
7361,7361,PayPal,Paid,643.46,2023-08-15
7362,7362,Invoice,Paid,2614.43,2024-08-20
7363,7363,PayPal,Paid,1458.14,2023-01-16
7364,7364,Invoice,Paid,631.31,2024-11-26
7365,7365,PayPal,Paid,1049.23,2022-05-05
7366,7366,Card,Pending,1213.38,2025-06-17
7367,7367,Bank Transfer,Paid,1844.85,2022-12-31
7368,7368,PayPal,Paid,1384.82,2025-07-26
7369,7369,Bank Transfer,Paid,1451.88,2023-06-29
7370,7370,Bank Transfer,Paid,1209.5,2022-11-13
7371,7371,Invoice,Paid,170.14,2025-07-12
7372,7372,Card,Paid,132.33,2022-12-07
7373,7373,Card,Paid,1659.2,2022-08-26
7374,7374,Bank Transfer,Paid,2662.8,2023-03-09
7375,7375,Bank Transfer,Pending,1875.57,2025-08-07
7376,7376,Card,Paid,1929.62,2023-03-31
7377,7377,PayPal,Pending,1284.05,2022-05-02
7378,7378,Invoice,Paid,923.07,2024-05-11
7379,7379,Invoice,Pending,140.48,2024-01-03
7380,7380,PayPal,Refunded,185.08,2023-11-09
7381,7381,Bank Transfer,Pending,2313.57,2023-05-18
7382,7382,Bank Transfer,Paid,835.05,2023-10-04
7383,7383,Invoice,Paid,324.55,2023-03-09
7384,7384,PayPal,Paid,1621.85,2025-05-31
7385,7385,Card,Pending,2551.95,2023-11-25
7386,7386,Card,Paid,256.85,2022-07-30
7387,7387,PayPal,Paid,976.58,2025-09-21
7388,7388,Card,Pending,1291.77,2022-05-08
7389,7389,Bank Transfer,Paid,826.14,2025-08-03
7390,7390,PayPal,Paid,1171.92,2023-06-01
7391,7391,PayPal,Paid,1705.08,2025-04-11
7392,7392,Bank Transfer,Paid,378.58,2025-09-22
7393,7393,Card,Paid,620.19,2024-08-14
7394,7394,PayPal,Paid,1269.11,2022-09-03
7395,7395,Card,Paid,591.47,2025-10-13
7396,7396,Invoice,Pending,2424.35,2022-05-26
7397,7397,Card,Paid,341.06,2024-01-09
7398,7398,Bank Transfer,Pending,530.95,2024-08-12
7399,7399,Invoice,Pending,2253.38,2022-04-12
7400,7400,PayPal,Paid,243.2,2023-04-21
7401,7401,Card,Paid,1671.8,2023-06-11
7402,7402,Invoice,Paid,93.21,2025-09-26
7403,7403,PayPal,Paid,1113.19,2023-11-19
7404,7404,PayPal,Paid,2490.99,2022-04-18
7405,7405,Card,Paid,83.62,2024-12-02
7406,7406,Card,Paid,636.39,2024-11-17
7407,7407,Bank Transfer,Paid,2679.28,2024-10-17
7408,7408,Card,Paid,3308.88,2023-05-25
7409,7409,PayPal,Paid,866.26,2025-01-07
7410,7410,Card,Refunded,253.59,2025-08-16
7411,7411,Card,Paid,51.5,2025-02-06
7412,7412,Invoice,Paid,531.77,2024-06-16
7413,7413,PayPal,Pending,827.76,2025-12-29
7414,7414,PayPal,Pending,319.71,2022-05-26
7415,7415,Invoice,Paid,2357.85,2025-02-08
7416,7416,PayPal,Pending,1860.38,2022-01-15
7417,7417,Bank Transfer,Paid,672.71,2022-05-23
7418,7418,Card,Pending,1174.07,2025-03-27
7419,7419,Card,Paid,3823.1,2022-01-23
7420,7420,Card,Paid,2487.74,2025-01-04
7421,7421,Bank Transfer,Pending,569.98,2023-12-20
7422,7422,Bank Transfer,Paid,364.61,2025-10-13
7423,7423,Invoice,Paid,2009.98,2022-12-11
7424,7424,Invoice,Paid,1011.26,2023-06-21
7425,7425,Bank Transfer,Paid,882.81,2025-08-04
7426,7426,Bank Transfer,Paid,334.49,2024-06-05
7427,7427,Bank Transfer,Paid,896.36,2023-07-13
7428,7428,Card,Paid,202.25,2024-04-15
7429,7429,Bank Transfer,Pending,130.57,2025-12-21
7430,7430,Invoice,Paid,1087.55,2025-08-08
7431,7431,Bank Transfer,Pending,211.15,2023-04-10
7432,7432,PayPal,Paid,1649.89,2025-07-12
7433,7433,Card,Paid,1290.11,2025-07-17
7434,7434,Invoice,Paid,450.61,2025-09-11
7435,7435,Card,Paid,2325.84,2025-02-04
7436,7436,Bank Transfer,Paid,231.32,2025-08-22
7437,7437,Bank Transfer,Paid,245.95,2025-01-31
7438,7438,Invoice,Paid,965.14,2024-10-12
7439,7439,Bank Transfer,Pending,300.26,2025-11-28
7440,7440,Card,Paid,133.42,2023-06-16
7441,7441,Bank Transfer,Paid,489.84,2023-12-09
7442,7442,PayPal,Pending,1490.95,2022-06-22
7443,7443,Bank Transfer,Pending,813.9,2024-09-30
7444,7444,Invoice,Pending,564.35,2024-08-15
7445,7445,Card,Paid,4785.45,2023-11-17
7446,7446,Bank Transfer,Paid,241.53,2023-03-23
7447,7447,Card,Paid,1262.5,2024-12-07
7448,7448,Invoice,Paid,972.28,2022-05-27
7449,7449,Card,Paid,1203.08,2022-07-13
7450,7450,Card,Pending,706.78,2025-03-01
7451,7451,PayPal,Paid,2250.45,2022-11-02
7452,7452,PayPal,Paid,1166.32,2025-11-22
7453,7453,Bank Transfer,Paid,1833.93,2022-11-05
7454,7454,Card,Paid,1444.06,2024-08-30
7455,7455,Invoice,Paid,608.24,2022-12-16
7456,7456,PayPal,Paid,168.74,2023-05-23
7457,7457,Bank Transfer,Paid,3719.92,2022-08-16
7458,7458,Card,Paid,154.72,2025-05-30
7459,7459,Bank Transfer,Paid,3294.61,2022-08-14
7460,7460,Card,Paid,1693.66,2024-04-11
7461,7461,Invoice,Paid,928.83,2024-04-20
7462,7462,Bank Transfer,Paid,139.45,2023-04-24
7463,7463,PayPal,Paid,2720.07,2023-07-21
7464,7464,Invoice,Pending,1688.18,2025-10-01
7465,7465,PayPal,Paid,751.0,2024-10-03
7466,7466,Invoice,Paid,1728.32,2025-06-13
7467,7467,PayPal,Paid,656.06,2023-01-17
7468,7468,Invoice,Paid,2356.22,2022-07-25
7469,7469,Card,Paid,342.83,2022-05-13
7470,7470,Invoice,Paid,2857.68,2024-10-01
7471,7471,PayPal,Paid,1260.77,2024-09-21
7472,7472,Bank Transfer,Pending,100.06,2022-11-09
7473,7473,Bank Transfer,Paid,1518.08,2025-01-12
7474,7474,PayPal,Paid,331.29,2022-07-01
7475,7475,Card,Paid,1478.49,2024-12-25
7476,7476,PayPal,Paid,499.65,2022-12-04
7477,7477,Invoice,Paid,314.04,2023-01-10
7478,7478,Card,Paid,647.28,2023-02-07
7479,7479,Invoice,Paid,1142.96,2023-03-24
7480,7480,Card,Paid,1824.11,2025-11-02
7481,7481,Card,Paid,205.19,2025-05-15
7482,7482,Invoice,Paid,892.44,2023-09-18
7483,7483,Card,Pending,1450.89,2025-12-01
7484,7484,Card,Paid,1454.13,2022-01-13
7485,7485,PayPal,Paid,1508.68,2025-07-07
7486,7486,Bank Transfer,Paid,675.3,2022-12-10
7487,7487,Bank Transfer,Paid,544.14,2025-08-16
7488,7488,PayPal,Paid,122.25,2022-03-20
7489,7489,PayPal,Paid,648.72,2022-02-14
7490,7490,Invoice,Pending,3162.37,2023-12-08
7491,7491,Invoice,Pending,126.39,2022-11-26
7492,7492,PayPal,Paid,3591.4,2024-07-30
7493,7493,Card,Paid,59.86,2022-03-31
7494,7494,Bank Transfer,Paid,2942.81,2024-04-05
7495,7495,PayPal,Paid,405.03,2024-12-07
7496,7496,Bank Transfer,Paid,4437.34,2025-12-31
7497,7497,PayPal,Pending,2812.89,2023-08-04
7498,7498,PayPal,Pending,88.38,2025-10-01
7499,7499,Card,Paid,1436.69,2022-04-14
7500,7500,Bank Transfer,Paid,121.77,2023-09-08
7501,7501,Invoice,Paid,1352.44,2024-01-20
7502,7502,Card,Paid,449.72,2023-01-26
7503,7503,Bank Transfer,Pending,240.38,2025-06-14
7504,7504,Card,Paid,1156.36,2024-11-30
7505,7505,Invoice,Paid,1500.02,2024-06-18
7506,7506,PayPal,Pending,1050.56,2022-08-17
7507,7507,Bank Transfer,Paid,351.18,2024-06-24
7508,7508,Card,Paid,903.59,2022-10-15
7509,7509,Card,Pending,850.12,2024-07-18
7510,7510,Invoice,Paid,1492.37,2023-06-05
7511,7511,Bank Transfer,Paid,2635.76,2022-10-12
7512,7512,Card,Pending,141.59,2022-11-22
7513,7513,Invoice,Paid,324.7,2023-06-27
7514,7514,Bank Transfer,Paid,1272.48,2025-07-07
7515,7515,Card,Paid,750.41,2024-08-08
7516,7516,PayPal,Paid,747.08,2025-07-17
7517,7517,Bank Transfer,Refunded,1215.84,2025-04-30
7518,7518,Invoice,Paid,118.55,2025-10-17
7519,7519,Bank Transfer,Paid,280.04,2023-09-27
7520,7520,Bank Transfer,Paid,691.41,2022-12-09
7521,7521,PayPal,Paid,1464.87,2025-02-14
7522,7522,Invoice,Pending,770.43,2022-10-31
7523,7523,Card,Paid,579.06,2024-12-17
7524,7524,Bank Transfer,Pending,1977.02,2024-12-28
7525,7525,Invoice,Paid,751.61,2023-02-10
7526,7526,PayPal,Paid,2355.91,2023-06-17
7527,7527,Invoice,Paid,1526.94,2024-01-13
7528,7528,Invoice,Paid,330.59,2023-02-24
7529,7529,Card,Paid,336.42,2024-10-04
7530,7530,Card,Pending,1722.51,2022-03-23
7531,7531,Invoice,Paid,1094.8,2024-11-28
7532,7532,PayPal,Paid,2755.4,2023-11-04
7533,7533,Card,Paid,199.49,2024-11-04
7534,7534,PayPal,Pending,3603.52,2025-04-03
7535,7535,Bank Transfer,Paid,2105.22,2024-06-30
7536,7536,Invoice,Paid,1029.0,2022-05-14
7537,7537,Card,Paid,565.12,2023-12-04
7538,7538,PayPal,Refunded,2030.89,2022-12-07
7539,7539,Bank Transfer,Paid,1022.66,2022-11-01
7540,7540,PayPal,Paid,1121.22,2023-06-05
7541,7541,PayPal,Paid,2518.77,2025-02-19
7542,7542,Bank Transfer,Pending,782.18,2024-10-04
7543,7543,PayPal,Paid,766.81,2022-10-02
7544,7544,Card,Pending,2323.34,2023-05-04
7545,7545,Bank Transfer,Paid,1328.91,2023-10-11
7546,7546,Bank Transfer,Pending,1016.13,2025-10-22
7547,7547,PayPal,Paid,378.66,2022-05-09
7548,7548,Bank Transfer,Paid,950.07,2022-02-15
7549,7549,Bank Transfer,Paid,562.95,2024-08-09
7550,7550,Card,Paid,3386.57,2024-05-26
7551,7551,Bank Transfer,Paid,1467.17,2024-02-04
7552,7552,Invoice,Paid,1441.25,2024-04-08
7553,7553,PayPal,Paid,611.72,2024-10-23
7554,7554,Invoice,Refunded,1886.36,2022-12-26
7555,7555,Card,Paid,697.88,2024-12-22
7556,7556,Bank Transfer,Paid,218.3,2024-11-15
7557,7557,Card,Paid,310.28,2023-07-02
7558,7558,Card,Paid,539.89,2023-10-10
7559,7559,Card,Paid,1420.63,2025-06-03
7560,7560,Bank Transfer,Paid,659.74,2024-08-20
7561,7561,Invoice,Pending,1571.31,2023-06-13
7562,7562,Invoice,Paid,2214.94,2024-06-08
7563,7563,Invoice,Paid,236.51,2025-09-04
7564,7564,Invoice,Pending,1788.27,2023-12-25
7565,7565,PayPal,Pending,430.96,2023-06-24
7566,7566,Card,Pending,281.04,2023-07-03
7567,7567,Invoice,Paid,911.56,2022-02-04
7568,7568,Bank Transfer,Paid,2808.79,2025-12-28
7569,7569,PayPal,Paid,1273.67,2022-06-04
7570,7570,Invoice,Paid,450.7,2023-06-13
7571,7571,Card,Paid,1653.38,2023-12-29
7572,7572,Invoice,Paid,2570.9,2022-04-24
7573,7573,Invoice,Paid,1900.51,2023-09-18
7574,7574,Bank Transfer,Paid,494.81,2025-07-02
7575,7575,Card,Paid,2003.59,2022-12-20
7576,7576,PayPal,Paid,505.26,2024-11-22
7577,7577,Invoice,Paid,2404.05,2023-02-03
7578,7578,Bank Transfer,Pending,1573.63,2025-01-25
7579,7579,Card,Pending,444.83,2025-07-14
7580,7580,PayPal,Pending,1644.18,2025-03-14
7581,7581,Card,Pending,1300.2,2022-10-18
7582,7582,PayPal,Pending,1275.43,2025-08-23
7583,7583,Card,Paid,75.25,2025-08-18
7584,7584,Bank Transfer,Paid,3542.9,2022-12-16
7585,7585,Bank Transfer,Paid,2346.53,2024-03-16
7586,7586,Card,Paid,496.38,2024-12-31
7587,7587,Card,Paid,1902.7,2022-11-23
7588,7588,PayPal,Paid,871.96,2023-03-31
7589,7589,Card,Pending,612.44,2023-10-01
7590,7590,Card,Pending,272.43,2025-11-30
7591,7591,Invoice,Paid,3405.15,2023-04-29
7592,7592,PayPal,Paid,738.48,2024-04-18
7593,7593,Card,Refunded,398.92,2023-12-19
7594,7594,Card,Paid,1504.08,2022-05-18
7595,7595,Bank Transfer,Paid,1732.71,2024-07-03
7596,7596,PayPal,Paid,919.12,2023-08-13
7597,7597,Invoice,Paid,236.21,2025-09-11
7598,7598,PayPal,Paid,115.93,2022-04-23
7599,7599,Bank Transfer,Paid,1034.49,2023-04-10
7600,7600,PayPal,Paid,963.04,2023-04-17
7601,7601,Bank Transfer,Paid,2283.65,2022-08-30
7602,7602,Card,Paid,1753.67,2023-07-10
7603,7603,Card,Pending,1275.14,2023-06-03
7604,7604,Invoice,Paid,778.91,2023-09-21
7605,7605,PayPal,Paid,1290.21,2024-06-09
7606,7606,Card,Pending,359.1,2023-11-05
7607,7607,PayPal,Paid,661.77,2022-07-22
7608,7608,Invoice,Paid,712.4,2025-11-10
7609,7609,Invoice,Paid,215.98,2025-05-03
7610,7610,PayPal,Paid,639.08,2023-04-04
7611,7611,Invoice,Paid,2363.02,2024-02-14
7612,7612,Bank Transfer,Paid,832.47,2024-05-03
7613,7613,Bank Transfer,Paid,835.73,2023-01-15
7614,7614,Bank Transfer,Pending,415.36,2023-04-10
7615,7615,PayPal,Paid,2087.18,2024-12-08
7616,7616,Card,Paid,287.28,2024-03-13
7617,7617,Bank Transfer,Paid,1677.58,2025-06-26
7618,7618,Bank Transfer,Paid,2866.3,2025-09-07
7619,7619,PayPal,Refunded,5480.11,2023-02-03
7620,7620,PayPal,Pending,749.71,2023-04-12
7621,7621,PayPal,Paid,1050.83,2025-03-27
7622,7622,PayPal,Paid,205.99,2024-05-06
7623,7623,PayPal,Paid,369.52,2024-07-02
7624,7624,Invoice,Paid,1376.72,2024-07-07
7625,7625,Card,Paid,700.25,2025-07-24
7626,7626,Bank Transfer,Paid,2087.31,2023-07-18
7627,7627,PayPal,Paid,2095.4,2024-09-26
7628,7628,Card,Paid,145.52,2024-03-15
7629,7629,Card,Paid,1175.99,2022-04-07
7630,7630,PayPal,Paid,657.29,2025-08-04
7631,7631,Card,Paid,770.42,2023-01-20
7632,7632,Card,Paid,994.7,2024-03-23
7633,7633,Bank Transfer,Paid,2340.63,2025-05-24
7634,7634,Bank Transfer,Pending,2490.06,2025-12-05
7635,7635,Card,Paid,1189.74,2024-04-16
7636,7636,Bank Transfer,Refunded,732.94,2024-02-29
7637,7637,Card,Paid,1527.66,2024-09-21
7638,7638,PayPal,Paid,1609.8,2024-11-11
7639,7639,PayPal,Refunded,1671.42,2024-12-23
7640,7640,Card,Paid,860.08,2022-01-28
7641,7641,Bank Transfer,Paid,1031.52,2022-09-06
7642,7642,Card,Paid,307.6,2023-03-11
7643,7643,Bank Transfer,Paid,274.14,2025-05-25
7644,7644,PayPal,Pending,2031.2,2024-12-03
7645,7645,Invoice,Pending,634.15,2022-01-27
7646,7646,Card,Pending,176.11,2025-09-08
7647,7647,Invoice,Paid,1486.54,2023-10-20
7648,7648,Invoice,Paid,2492.08,2022-07-01
7649,7649,Bank Transfer,Paid,1089.88,2025-10-26
7650,7650,Card,Pending,1196.89,2025-10-21
7651,7651,PayPal,Paid,666.03,2022-03-07
7652,7652,PayPal,Pending,613.56,2023-08-23
7653,7653,Bank Transfer,Pending,1504.2,2024-11-28
7654,7654,PayPal,Paid,888.08,2022-08-10
7655,7655,Invoice,Refunded,1751.58,2023-01-12
7656,7656,Card,Paid,786.04,2024-06-06
7657,7657,PayPal,Paid,251.53,2024-12-16
7658,7658,Card,Paid,1746.95,2025-08-09
7659,7659,Card,Paid,1744.2,2022-06-25
7660,7660,Bank Transfer,Pending,3250.43,2025-12-27
7661,7661,PayPal,Paid,1894.53,2023-09-19
7662,7662,Card,Paid,1073.44,2024-06-08
7663,7663,PayPal,Paid,2098.19,2024-12-16
7664,7664,Bank Transfer,Paid,1511.3,2023-10-02
7665,7665,Invoice,Paid,1067.97,2025-05-20
7666,7666,Invoice,Paid,3939.55,2024-04-24
7667,7667,PayPal,Pending,2579.45,2024-08-10
7668,7668,Card,Paid,1904.8,2022-01-19
7669,7669,Invoice,Paid,2037.97,2022-11-29
7670,7670,Bank Transfer,Paid,555.45,2022-09-23
7671,7671,Bank Transfer,Paid,960.91,2024-04-06
7672,7672,Card,Paid,1905.13,2025-03-07
7673,7673,PayPal,Paid,493.6,2022-08-07
7674,7674,PayPal,Paid,421.95,2022-04-25
7675,7675,Invoice,Paid,475.87,2024-01-30
7676,7676,Bank Transfer,Pending,2135.82,2022-12-22
7677,7677,Card,Paid,931.12,2024-11-16
7678,7678,Invoice,Paid,1750.47,2022-07-04
7679,7679,PayPal,Paid,291.95,2022-06-09
7680,7680,Invoice,Pending,391.93,2023-05-26
7681,7681,Card,Paid,317.56,2025-12-22
7682,7682,PayPal,Paid,712.06,2024-07-25
7683,7683,Invoice,Paid,613.11,2022-08-19
7684,7684,Bank Transfer,Paid,1914.27,2023-08-10
7685,7685,PayPal,Paid,2808.12,2025-11-15
7686,7686,Invoice,Paid,18.45,2023-01-29
7687,7687,PayPal,Paid,582.12,2022-09-16
7688,7688,Card,Pending,974.91,2025-12-21
7689,7689,PayPal,Refunded,307.04,2025-07-21
7690,7690,Bank Transfer,Pending,51.75,2022-10-28
7691,7691,PayPal,Paid,1032.15,2022-03-03
7692,7692,Bank Transfer,Paid,1627.67,2024-10-22
7693,7693,Card,Paid,1848.08,2025-11-08
7694,7694,PayPal,Paid,4114.79,2022-11-25
7695,7695,Bank Transfer,Pending,261.72,2024-10-11
7696,7696,Invoice,Paid,1779.06,2024-01-09
7697,7697,Invoice,Pending,2206.74,2024-08-25
7698,7698,Card,Paid,1472.62,2022-04-17
7699,7699,Card,Paid,161.86,2024-03-06
7700,7700,PayPal,Paid,379.04,2024-10-14
7701,7701,Bank Transfer,Paid,1466.96,2023-07-18
7702,7702,Invoice,Pending,653.13,2024-07-05
7703,7703,Invoice,Paid,456.1,2025-06-16
7704,7704,PayPal,Paid,321.15,2025-11-23
7705,7705,Bank Transfer,Paid,858.76,2024-06-05
7706,7706,Bank Transfer,Paid,358.97,2024-12-19
7707,7707,Card,Paid,121.44,2023-11-07
7708,7708,Bank Transfer,Paid,304.83,2023-11-27
7709,7709,Bank Transfer,Pending,1067.64,2024-12-31
7710,7710,PayPal,Paid,325.95,2024-02-16
7711,7711,Invoice,Paid,510.75,2024-12-10
7712,7712,PayPal,Paid,144.14,2023-12-20
7713,7713,PayPal,Paid,404.42,2024-02-08
7714,7714,Bank Transfer,Paid,537.8,2024-05-09
7715,7715,Invoice,Paid,3906.75,2023-11-06
7716,7716,Invoice,Pending,771.69,2025-10-15
7717,7717,Card,Paid,660.67,2025-08-20
7718,7718,PayPal,Paid,1142.91,2025-11-21
7719,7719,Card,Paid,5404.76,2022-05-03
7720,7720,PayPal,Paid,519.72,2023-04-01
7721,7721,Bank Transfer,Paid,1166.2,2024-11-29
7722,7722,PayPal,Pending,1603.76,2022-10-01
7723,7723,Bank Transfer,Refunded,363.61,2022-10-28
7724,7724,Bank Transfer,Paid,90.61,2025-09-07
7725,7725,Bank Transfer,Pending,806.07,2025-07-12
7726,7726,Card,Paid,905.19,2022-08-14
7727,7727,Invoice,Paid,615.6,2024-11-09
7728,7728,PayPal,Pending,503.76,2025-06-15
7729,7729,Card,Paid,1164.07,2022-07-10
7730,7730,Bank Transfer,Paid,497.77,2023-09-22
7731,7731,Invoice,Paid,543.5,2024-03-22
7732,7732,PayPal,Paid,237.11,2024-04-20
7733,7733,Invoice,Pending,2010.94,2022-03-29
7734,7734,Card,Paid,1919.54,2025-07-21
7735,7735,PayPal,Refunded,651.59,2022-11-21
7736,7736,Invoice,Paid,1111.75,2022-11-20
7737,7737,PayPal,Paid,681.16,2025-11-11
7738,7738,PayPal,Paid,313.92,2024-05-18
7739,7739,Card,Pending,483.1,2022-10-06
7740,7740,Card,Paid,1517.32,2025-10-09
7741,7741,Card,Pending,1517.76,2025-12-08
7742,7742,Bank Transfer,Pending,548.07,2025-01-04
7743,7743,Invoice,Pending,819.28,2025-11-08
7744,7744,PayPal,Pending,453.62,2025-11-04
7745,7745,Card,Paid,159.85,2023-05-29
7746,7746,Invoice,Paid,1880.02,2023-09-13
7747,7747,Bank Transfer,Paid,1436.95,2025-12-22
7748,7748,PayPal,Paid,1463.47,2024-11-22
7749,7749,Invoice,Pending,262.26,2024-05-16
7750,7750,Bank Transfer,Paid,288.04,2023-02-24
7751,7751,Card,Paid,1210.86,2023-03-28
7752,7752,Invoice,Paid,597.69,2024-12-18
7753,7753,Card,Paid,186.97,2023-09-12
7754,7754,Invoice,Paid,51.04,2025-09-08
7755,7755,PayPal,Paid,669.22,2025-10-26
7756,7756,Bank Transfer,Pending,753.46,2023-10-25
7757,7757,Bank Transfer,Pending,2016.46,2022-12-20
7758,7758,Invoice,Refunded,893.25,2022-08-18
7759,7759,Bank Transfer,Pending,1131.58,2024-11-17
7760,7760,Card,Paid,1833.77,2022-11-30
7761,7761,PayPal,Paid,742.73,2023-06-28
7762,7762,Bank Transfer,Paid,2904.81,2024-06-30
7763,7763,PayPal,Paid,525.98,2025-02-27
7764,7764,PayPal,Paid,884.71,2024-08-29
7765,7765,Card,Paid,2159.48,2023-11-05
7766,7766,Bank Transfer,Paid,447.54,2024-04-26
7767,7767,Card,Refunded,492.57,2023-12-04
7768,7768,Invoice,Paid,286.7,2025-03-18
7769,7769,Card,Paid,930.66,2023-04-22
7770,7770,Card,Paid,278.16,2024-12-30
7771,7771,Invoice,Paid,493.38,2024-07-03
7772,7772,Bank Transfer,Paid,3830.57,2025-10-16
7773,7773,Bank Transfer,Pending,270.68,2025-07-22
7774,7774,Invoice,Paid,773.93,2025-10-30
7775,7775,Card,Paid,2799.47,2023-04-14
7776,7776,Card,Refunded,699.89,2024-02-01
7777,7777,Bank Transfer,Paid,980.22,2024-04-27
7778,7778,Invoice,Refunded,1273.98,2023-10-31
7779,7779,Card,Paid,807.24,2023-07-02
7780,7780,Card,Paid,626.2,2023-10-24
7781,7781,Invoice,Pending,1618.31,2022-10-01
7782,7782,PayPal,Pending,2210.73,2024-12-25
7783,7783,Invoice,Pending,1131.28,2023-03-26
7784,7784,Card,Paid,1657.22,2022-05-12
7785,7785,Invoice,Paid,1139.29,2025-06-06
7786,7786,Card,Paid,340.34,2024-05-21
7787,7787,PayPal,Paid,2330.42,2024-02-02
7788,7788,PayPal,Pending,948.59,2024-12-13
7789,7789,PayPal,Paid,379.84,2023-02-16
7790,7790,PayPal,Paid,1409.88,2022-09-09
7791,7791,Invoice,Paid,280.64,2023-02-05
7792,7792,PayPal,Paid,998.44,2023-12-07
7793,7793,Bank Transfer,Paid,1597.05,2025-09-14
7794,7794,PayPal,Refunded,2399.93,2022-05-21
7795,7795,PayPal,Paid,326.72,2023-06-25
7796,7796,PayPal,Paid,5029.94,2022-10-07
7797,7797,PayPal,Pending,1623.84,2024-07-20
7798,7798,Invoice,Paid,2203.3,2024-07-03
7799,7799,PayPal,Pending,244.09,2022-11-21
7800,7800,Card,Pending,1853.43,2023-01-20
7801,7801,Invoice,Paid,235.32,2022-07-24
7802,7802,PayPal,Paid,649.49,2023-09-20
7803,7803,Card,Pending,1071.16,2023-12-27
7804,7804,Bank Transfer,Paid,930.3,2024-07-21
7805,7805,Card,Paid,4006.95,2025-12-22
7806,7806,PayPal,Paid,370.63,2023-06-06
7807,7807,PayPal,Paid,652.96,2024-09-26
7808,7808,Card,Paid,294.69,2025-03-22
7809,7809,Card,Paid,371.56,2023-10-11
7810,7810,Bank Transfer,Paid,693.75,2023-02-17
7811,7811,Card,Paid,1412.86,2025-11-10
7812,7812,Card,Paid,116.2,2024-11-28
7813,7813,Card,Paid,467.26,2023-10-20
7814,7814,Bank Transfer,Paid,393.74,2024-04-22
7815,7815,Invoice,Paid,2272.32,2024-01-31
7816,7816,Bank Transfer,Paid,1066.05,2025-11-11
7817,7817,Card,Paid,423.54,2024-09-27
7818,7818,Invoice,Paid,1795.58,2023-09-18
7819,7819,Bank Transfer,Paid,44.87,2024-02-10
7820,7820,Card,Pending,121.66,2025-03-11
7821,7821,PayPal,Paid,316.2,2024-07-12
7822,7822,PayPal,Paid,755.81,2024-09-05
7823,7823,Bank Transfer,Pending,554.2,2025-01-18
7824,7824,PayPal,Paid,799.89,2023-06-11
7825,7825,Card,Paid,1329.2,2024-03-14
7826,7826,Bank Transfer,Paid,760.06,2025-07-08
7827,7827,Bank Transfer,Paid,1106.96,2022-06-01
7828,7828,Invoice,Paid,878.13,2022-01-10
7829,7829,Card,Paid,453.22,2025-10-04
7830,7830,Invoice,Refunded,95.88,2024-09-28
7831,7831,PayPal,Pending,1910.37,2023-07-03
7832,7832,Invoice,Pending,138.27,2024-02-05
7833,7833,PayPal,Paid,895.19,2023-02-12
7834,7834,PayPal,Pending,2778.49,2022-09-07
7835,7835,Bank Transfer,Paid,1235.46,2025-12-01
7836,7836,PayPal,Paid,3102.17,2023-02-13
7837,7837,Card,Paid,812.43,2023-12-04
7838,7838,Card,Pending,557.19,2025-06-15
7839,7839,Invoice,Refunded,3735.65,2025-09-22
7840,7840,Card,Pending,1361.03,2023-06-16
7841,7841,Card,Paid,817.9,2024-08-14
7842,7842,Card,Paid,1622.07,2024-12-22
7843,7843,PayPal,Paid,2056.12,2022-11-22
7844,7844,PayPal,Paid,3242.43,2024-10-23
7845,7845,Card,Paid,528.94,2025-03-18
7846,7846,Invoice,Paid,1340.02,2023-08-14
7847,7847,Card,Paid,1173.26,2023-12-11
7848,7848,Bank Transfer,Paid,195.48,2023-12-20
7849,7849,Invoice,Paid,1139.94,2025-08-02
7850,7850,Card,Paid,74.5,2024-01-23
7851,7851,PayPal,Paid,763.93,2022-04-25
7852,7852,PayPal,Refunded,999.77,2022-11-08
7853,7853,Bank Transfer,Refunded,606.94,2022-05-19
7854,7854,PayPal,Paid,2580.02,2024-08-19
7855,7855,Bank Transfer,Paid,1972.25,2022-07-05
7856,7856,Card,Pending,582.34,2023-10-15
7857,7857,Invoice,Pending,757.62,2022-04-16
7858,7858,PayPal,Paid,116.54,2022-03-20
7859,7859,Invoice,Paid,1255.07,2023-07-01
7860,7860,Card,Paid,56.21,2024-12-15
7861,7861,Invoice,Paid,319.12,2023-01-27
7862,7862,Card,Paid,1523.96,2024-02-16
7863,7863,Bank Transfer,Pending,1677.3,2025-05-03
7864,7864,PayPal,Paid,1152.02,2023-10-06
7865,7865,Invoice,Refunded,526.1,2025-11-05
7866,7866,Bank Transfer,Paid,278.03,2024-09-10
7867,7867,Bank Transfer,Paid,1285.52,2022-06-09
7868,7868,Card,Paid,897.9,2022-08-12
7869,7869,Bank Transfer,Paid,394.0,2025-07-21
7870,7870,Bank Transfer,Paid,2793.23,2025-10-29
7871,7871,PayPal,Paid,1863.27,2023-12-19
